iso3_country,start_time,end_time,original_inventory_sector,gas,location,total_emission,year
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,pulp-and-paper,co2e_20yr,Eastern Cape,1904.6377327006,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,solid-fuel-transformation,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,solid-fuel-transformation,co2,Eastern Cape,47808.8198962357,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,solid-fuel-transformation,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,solid-fuel-transformation,co2e_20yr,Eastern Cape,47808.8198962357,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,chemicals,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,chemicals,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,chemicals,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,chemicals,co2e_20yr,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,railways,n2o,Eastern Cape,1.54708097162747,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,railways,co2,Eastern Cape,4571.8267373499,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,railways,ch4,Eastern Cape,0.25354463415201,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,railways,co2e_20yr,Eastern Cape,5014.76766689734,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-transport,n2o,Eastern Cape,0.0026324164967612,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-transport,co2,Eastern Cape,324.557096974705,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-transport,ch4,Eastern Cape,0.0131620706215054,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-transport,co2e_20yr,Eastern Cape,326.344506812787,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-energy-use,n2o,Eastern Cape,22.8845779255165,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-energy-use,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-energy-use,ch4,Eastern Cape,11.6182604925867,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-energy-use,co2e_20yr,Eastern Cape,7190.89252566404,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-degradation,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-degradation,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-degradation,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-degradation,co2e_20yr,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-manufacturing,n2o,Eastern Cape,10.0749558802618,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-manufacturing,co2,Eastern Cape,68211.9402784843,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-manufacturing,ch4,Eastern Cape,5.36351337046537,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-manufacturing,co2e_20yr,Eastern Cape,71397.9205194775,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,co2e_20yr,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-fires,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-fires,co2,Eastern Cape,1241.67646,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-fires,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,forest-land-fires,co2e_20yr,Eastern Cape,1241.67646,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-onsite-fuel-usage,n2o,Eastern Cape,0.0749945742922925,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-onsite-fuel-usage,co2,Eastern Cape,8601.75887249534,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-onsite-fuel-usage,ch4,Eastern Cape,3.21173861277142,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-onsite-fuel-usage,co2e_20yr,Eastern Cape,8883.02556663418,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-fossil-fuel-operations,n2o,Eastern Cape,4.63100282198675,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-fossil-fuel-operations,co2,Eastern Cape,297405.518222296,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-fossil-fuel-operations,ch4,Eastern Cape,137.959805906246,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-fossil-fuel-operations,co2e_20yr,Eastern Cape,309872.118232286,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,incineration-and-open-burning-of-waste,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,incineration-and-open-burning-of-waste,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,incineration-and-open-burning-of-waste,ch4,Eastern Cape,346.898515108233,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,incineration-and-open-burning-of-waste,co2e_20yr,Eastern Cape,28168.1594267885,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-agricultural-soil-emissions,n2o,Eastern Cape,95.624169843995,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-agricultural-soil-emissions,co2,Eastern Cape,14700.3301980675,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-agricultural-soil-emissions,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,other-agricultural-soil-emissions,co2e_20yr,Eastern Cape,40805.7285654782,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-shipping,n2o,Eastern Cape,1.58745947750225,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-shipping,co2,Eastern Cape,28860.3712118,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-shipping,ch4,Eastern Cape,3.9647054053,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-shipping,co2e_20yr,Eastern Cape,29617.5631621547,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,international-shipping,n2o,Eastern Cape,8.3584298596,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,international-shipping,co2,Eastern Cape,147027.8380667,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,international-shipping,ch4,Eastern Cape,24.1962544003,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,international-shipping,co2e_20yr,Eastern Cape,151274.425275675,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-forest-land,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-forest-land,co2,Eastern Cape,51414.8333333332,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-forest-land,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-forest-land,co2e_20yr,Eastern Cape,51414.8333333332,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-shrubgrass,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-shrubgrass,co2,Eastern Cape,-322822.333333337,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-shrubgrass,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-shrubgrass,co2e_20yr,Eastern Cape,-322822.333333337,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-wetland,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-wetland,co2,Eastern Cape,-1955.05266666664,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-wetland,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,net-wetland,co2e_20yr,Eastern Cape,-1955.05266666664,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,removals,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,removals,co2,Eastern Cape,-1950274.36518917,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,removals,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,removals,co2e_20yr,Eastern Cape,-1950274.36518917,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,shrubgrass-fires,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,shrubgrass-fires,co2,Eastern Cape,68613.34806,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,shrubgrass-fires,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,shrubgrass-fires,co2e_20yr,Eastern Cape,68613.34806,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,water-reservoirs,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,water-reservoirs,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,water-reservoirs,ch4,Eastern Cape,183.757303115,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,water-reservoirs,co2e_20yr,Eastern Cape,14921.093012938,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-cattle-pasture,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-cattle-pasture,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-cattle-pasture,ch4,Eastern Cape,3689.46077333333,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-cattle-pasture,co2e_20yr,Eastern Cape,299584.214794667,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-left-on-pasture-cattle,n2o,Eastern Cape,177.949489166667,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-left-on-pasture-cattle,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-left-on-pasture-cattle,ch4,Eastern Cape,119.014863333333,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-left-on-pasture-cattle,co2e_20yr,Eastern Cape,58244.2174451666,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-other,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-other,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-other,ch4,Eastern Cape,1571.72385087678,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,enteric-fermentation-other,co2e_20yr,Eastern Cape,127623.976691194,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-management-other,n2o,Eastern Cape,8.56860694030449,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-management-other,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-management-other,ch4,Eastern Cape,105.830045098882,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-management-other,co2e_20yr,Eastern Cape,10932.6293567324,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,residential-onsite-fuel-usage,n2o,Eastern Cape,20.16495,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,residential-onsite-fuel-usage,co2,Eastern Cape,189035.25321,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,residential-onsite-fuel-usage,ch4,Eastern Cape,537.75207,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,residential-onsite-fuel-usage,co2e_20yr,Eastern Cape,238402.629089361,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,non-residential-onsite-fuel-usage,n2o,Eastern Cape,0.28456,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,non-residential-onsite-fuel-usage,co2,Eastern Cape,4883.63411,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,non-residential-onsite-fuel-usage,ch4,Eastern Cape,16.50221,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,non-residential-onsite-fuel-usage,co2e_20yr,Eastern Cape,6331.85174335711,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-production,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-production,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-production,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-production,co2e_20yr,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-transport,n2o,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-transport,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-transport,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,oil-and-gas-transport,co2e_20yr,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-applied-to-soils,n2o,Eastern Cape,12.7532754460346,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-applied-to-soils,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-applied-to-soils,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,manure-applied-to-soils,co2e_20yr,Eastern Cape,3481.64419676745,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,crop-residues,n2o,Eastern Cape,43.7762822016099,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,crop-residues,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,crop-residues,ch4,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,crop-residues,co2e_20yr,Eastern Cape,11950.9250410395,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,n2o,Eastern Cape,98.9395587499969,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,co2,Eastern Cape,0,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,ch4,Eastern Cape,1168.2389897158,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,co2e_20yr,Eastern Cape,119872.690318941,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,industrial-wastewater-treatment-and-discharge,n2o,Eastern Cape,19.3330773578935,2023
ZAF,2023-01-01T00:00:00Z,2023-01-31T00:00:00Z,industrial-wastewater-treatment-and-discharge,co2,Eastern Cape,0,2023
