iso3_country,start_time,end_time,original_inventory_sector,gas,location,total_emission,year
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,copper-mining,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,copper-mining,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,copper-mining,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,copper-mining,co2e_20yr,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,cropland-fires,n2o,Eastern Cape,0.910681126267524,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,cropland-fires,co2,Eastern Cape,19709.7415873705,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,cropland-fires,ch4,Eastern Cape,35.1262698247236,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,cropland-fires,co2e_20yr,Eastern Cape,22810.6087733381,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-aviation,n2o,Eastern Cape,0.23093482216004,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-aviation,co2,Eastern Cape,8236.50155785246,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-aviation,ch4,Eastern Cape,0.0577337055400099,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-aviation,co2e_20yr,Eastern Cape,8304.28751132731,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,electricity-generation,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,electricity-generation,co2,Eastern Cape,30000,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,electricity-generation,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,electricity-generation,co2e_20yr,Eastern Cape,30000,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-aviation,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-aviation,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-aviation,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-aviation,co2e_20yr,Eastern Cape,0.189271552064,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-mining,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-mining,co2,Eastern Cape,57.3842209650857,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-mining,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-mining,co2e_20yr,Eastern Cape,57.3842209650857,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-refining,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-refining,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-refining,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-refining,co2e_20yr,Eastern Cape,22.5955244864725,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rice-cultivation,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rice-cultivation,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rice-cultivation,ch4,Eastern Cape,0.36804527483716,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rice-cultivation,co2e_20yr,Eastern Cape,29.7380582068426,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,road-transportation,n2o,Eastern Cape,15.2769979818221,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,road-transportation,co2,Eastern Cape,1065226.22427904,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,road-transportation,ch4,Eastern Cape,21.8115301335302,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,road-transportation,co2e_20yr,Eastern Cape,1071177.39479718,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-waste-disposal,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-waste-disposal,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-waste-disposal,ch4,Eastern Cape,4730.03124021827,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-waste-disposal,co2e_20yr,Eastern Cape,384077.961096629,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,synthetic-fertilizer-application,n2o,Eastern Cape,65.4273397504894,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,synthetic-fertilizer-application,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,synthetic-fertilizer-application,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,synthetic-fertilizer-application,co2e_20yr,Eastern Cape,17861.6637518836,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,wetland-fires,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,wetland-fires,co2,Eastern Cape,246.713906416667,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,wetland-fires,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,wetland-fires,co2e_20yr,Eastern Cape,246.713906416667,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,aluminum,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,aluminum,co2,Eastern Cape,735.817525592663,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,aluminum,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,aluminum,co2e_20yr,Eastern Cape,735.817525592663,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,fluorinated-gases,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,fluorinated-gases,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,fluorinated-gases,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,fluorinated-gases,co2e_20yr,Eastern Cape,202852.253385656,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,sand-quarrying,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,sand-quarrying,co2,Eastern Cape,1.26988377043468,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,sand-quarrying,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,sand-quarrying,co2e_20yr,Eastern Cape,1.26988377043468,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rock-quarrying,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rock-quarrying,co2,Eastern Cape,0.502924265518685,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rock-quarrying,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,rock-quarrying,co2e_20yr,Eastern Cape,0.502924265518685,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-clearing,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-clearing,co2,Eastern Cape,212434.9975,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-clearing,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-clearing,co2e_20yr,Eastern Cape,212434.9975,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,pulp-and-paper,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,pulp-and-paper,co2,Eastern Cape,1904.6377327006,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,pulp-and-paper,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,pulp-and-paper,co2e_20yr,Eastern Cape,1904.6377327006,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-fuel-transformation,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-fuel-transformation,co2,Eastern Cape,47471.4144332925,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-fuel-transformation,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,solid-fuel-transformation,co2e_20yr,Eastern Cape,47471.4144332924,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,chemicals,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,chemicals,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,chemicals,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,chemicals,co2e_20yr,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,railways,n2o,Eastern Cape,1.58758318797707,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,railways,co2,Eastern Cape,4691.51608718027,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,railways,ch4,Eastern Cape,0.260182373103645,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,railways,co2e_20yr,Eastern Cape,5146.05310619402,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-transport,n2o,Eastern Cape,0.00270133254215856,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-transport,co2,Eastern Cape,333.053925518617,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-transport,ch4,Eastern Cape,0.01350665053794,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-transport,co2e_20yr,Eastern Cape,334.888129326307,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-energy-use,n2o,Eastern Cape,18.8270798093913,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-energy-use,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-energy-use,ch4,Eastern Cape,9.54620715666821,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-energy-use,co2e_20yr,Eastern Cape,5914.94480908529,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-degradation,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-degradation,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-degradation,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-degradation,co2e_20yr,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-manufacturing,n2o,Eastern Cape,10.2853669825267,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-manufacturing,co2,Eastern Cape,69637.1987148829,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-manufacturing,ch4,Eastern Cape,5.47552803074821,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-manufacturing,co2e_20yr,Eastern Cape,72889.7167772095,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,biological-treatment-of-solid-waste-and-biogenic,co2e_20yr,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-fires,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-fires,co2,Eastern Cape,44385.70445,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-fires,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,forest-land-fires,co2e_20yr,Eastern Cape,44385.70445,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-onsite-fuel-usage,n2o,Eastern Cape,0.0749945742922925,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-onsite-fuel-usage,co2,Eastern Cape,8601.75887249534,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-onsite-fuel-usage,ch4,Eastern Cape,3.21173861277142,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-onsite-fuel-usage,co2e_20yr,Eastern Cape,8883.02556663418,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-fossil-fuel-operations,n2o,Eastern Cape,4.67142582342922,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-fossil-fuel-operations,co2,Eastern Cape,301631.42688779,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-fossil-fuel-operations,ch4,Eastern Cape,138.167023550237,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-fossil-fuel-operations,co2e_20yr,Eastern Cape,314125.888449865,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,incineration-and-open-burning-of-waste,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,incineration-and-open-burning-of-waste,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,incineration-and-open-burning-of-waste,ch4,Eastern Cape,346.898515108233,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,incineration-and-open-burning-of-waste,co2e_20yr,Eastern Cape,28168.1594267885,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-agricultural-soil-emissions,n2o,Eastern Cape,101.888499870841,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-agricultural-soil-emissions,co2,Eastern Cape,15663.3473935584,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-agricultural-soil-emissions,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,other-agricultural-soil-emissions,co2e_20yr,Eastern Cape,43478.9078582981,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-shipping,n2o,Eastern Cape,1.2933771751,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-shipping,co2,Eastern Cape,23773.8753809,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-shipping,ch4,Eastern Cape,3.03680716410642,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-shipping,co2e_20yr,Eastern Cape,24375.3856843951,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-shipping,n2o,Eastern Cape,9.8559479737,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-shipping,co2,Eastern Cape,173596.3288709,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-shipping,ch4,Eastern Cape,28.3609943111,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,international-shipping,co2e_20yr,Eastern Cape,178589.915405781,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-forest-land,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-forest-land,co2,Eastern Cape,-1219184.88333333,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-forest-land,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-forest-land,co2e_20yr,Eastern Cape,-1219184.88333333,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-shrubgrass,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-shrubgrass,co2,Eastern Cape,-1402917.5,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-shrubgrass,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-shrubgrass,co2e_20yr,Eastern Cape,-1402917.5,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-wetland,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-wetland,co2,Eastern Cape,-10161.4671666666,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-wetland,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,net-wetland,co2e_20yr,Eastern Cape,-10161.4671666666,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,removals,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,removals,co2,Eastern Cape,-3635699.43475833,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,removals,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,removals,co2e_20yr,Eastern Cape,-3635699.43475833,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,shrubgrass-fires,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,shrubgrass-fires,co2,Eastern Cape,746368.82175,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,shrubgrass-fires,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,shrubgrass-fires,co2e_20yr,Eastern Cape,746368.82175,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,water-reservoirs,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,water-reservoirs,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,water-reservoirs,ch4,Eastern Cape,189.176347035,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,water-reservoirs,co2e_20yr,Eastern Cape,15361.119379242,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-cattle-pasture,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-cattle-pasture,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-cattle-pasture,ch4,Eastern Cape,3700.463705,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-cattle-pasture,co2e_20yr,Eastern Cape,300477.652846,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-left-on-pasture-cattle,n2o,Eastern Cape,178.480180833333,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-left-on-pasture-cattle,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-left-on-pasture-cattle,ch4,Eastern Cape,119.369795833333,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-left-on-pasture-cattle,co2e_20yr,Eastern Cape,58417.9167891666,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-other,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-other,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-other,ch4,Eastern Cape,1571.72385087678,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,enteric-fermentation-other,co2e_20yr,Eastern Cape,127623.976691194,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-management-other,n2o,Eastern Cape,8.56860694030449,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-management-other,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-management-other,ch4,Eastern Cape,105.830045098882,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-management-other,co2e_20yr,Eastern Cape,10932.6293567324,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,residential-onsite-fuel-usage,n2o,Eastern Cape,22.25728,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,residential-onsite-fuel-usage,co2,Eastern Cape,208722.192983165,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,residential-onsite-fuel-usage,ch4,Eastern Cape,592.57619,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,residential-onsite-fuel-usage,co2e_20yr,Eastern Cape,263080.747713072,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,non-residential-onsite-fuel-usage,n2o,Eastern Cape,0.3109,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,non-residential-onsite-fuel-usage,co2,Eastern Cape,5297.28121,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,non-residential-onsite-fuel-usage,ch4,Eastern Cape,17.9067,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,non-residential-onsite-fuel-usage,co2e_20yr,Eastern Cape,6866.47255595523,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-production,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-production,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-production,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-production,co2e_20yr,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-transport,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-transport,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-transport,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,oil-and-gas-transport,co2e_20yr,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-applied-to-soils,n2o,Eastern Cape,12.7532754460346,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-applied-to-soils,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-applied-to-soils,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,manure-applied-to-soils,co2e_20yr,Eastern Cape,3481.64419676744,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,crop-residues,n2o,Eastern Cape,43.7762822016099,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,crop-residues,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,crop-residues,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,crop-residues,co2e_20yr,Eastern Cape,11950.9250410395,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,n2o,Eastern Cape,98.8283498000033,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,ch4,Eastern Cape,1166.7983220614,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,domestic-wastewater-treatment-and-discharge,co2e_20yr,Eastern Cape,119727.645770851,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,industrial-wastewater-treatment-and-discharge,n2o,Eastern Cape,19.3330773578935,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,industrial-wastewater-treatment-and-discharge,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,industrial-wastewater-treatment-and-discharge,ch4,Eastern Cape,301.575647901958,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,industrial-wastewater-treatment-and-discharge,co2e_20yr,Eastern Cape,29645.2424691831,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,petrochemical-steam-cracking,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,petrochemical-steam-cracking,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,petrochemical-steam-cracking,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,petrochemical-steam-cracking,co2e_20yr,Eastern Cape,12.102345681998,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-and-steel,n2o,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-and-steel,co2,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-and-steel,ch4,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,iron-and-steel,co2e_20yr,Eastern Cape,0,2022
ZAF,2022-12-01T00:00:00Z,2022-12-31T00:00:00Z,glass,n2o,Eastern Cape,0,2022
